number_people,date,day_of_week,month,hour,gymId
31,2022-11-15 11:56,1,11,11,9
33,2022-11-15 12:06,1,11,12,5
32,2022-11-15 12:16,1,11,12,14
28,2022-11-15 12:26,1,11,12,20
31,2022-11-15 12:36,1,11,12,4
34,2022-11-15 12:46,1,11,12,20
36,2022-11-15 12:56,1,11,12,7
33,2022-11-15 13:06,1,11,13,4
29,2022-11-15 13:16,1,11,13,7
25,2022-11-15 13:26,1,11,13,20
29,2022-11-15 13:36,1,11,13,3
26,2022-11-15 13:46,1,11,13,18
22,2022-11-15 13:56,1,11,13,1
21,2022-11-15 14:06,1,11,14,15
23,2022-11-15 14:16,1,11,14,9
29,2022-11-15 14:26,1,11,14,12
27,2022-11-15 14:36,1,11,14,20
25,2022-11-15 14:46,1,11,14,3
32,2022-11-15 14:56,1,11,14,18
41,2022-11-15 15:06,1,11,15,13
31,2022-11-15 15:16,1,11,15,3
27,2022-11-15 15:26,1,11,15,12
24,2022-11-15 15:36,1,11,15,1
29,2022-11-15 15:46,1,11,15,11
30,2022-11-15 15:57,1,11,15,1
27,2022-11-15 16:07,1,11,16,13
27,2022-11-15 16:17,1,11,16,1
29,2022-11-15 16:27,1,11,16,17
25,2022-11-15 16:37,1,11,16,15
31,2022-11-15 16:47,1,11,16,11
36,2022-11-15 16:57,1,11,16,8
47,2022-11-15 17:07,1,11,17,2
38,2022-11-15 17:17,1,11,17,1
40,2022-11-15 17:27,1,11,17,9
42,2022-11-15 17:38,1,11,17,14
34,2022-11-15 17:48,1,11,17,5
26,2022-11-15 17:59,1,11,17,12
36,2022-11-15 18:09,1,11,18,9
48,2022-11-15 18:47,1,11,18,2
36,2022-11-15 18:57,1,11,18,13
36,2022-11-15 19:07,1,11,19,4
32,2022-11-15 19:17,1,11,19,20
40,2022-11-15 19:27,1,11,19,10
37,2022-11-15 19:37,1,11,19,1
45,2022-11-15 19:47,1,11,19,6
38,2022-11-15 19:58,1,11,19,15
36,2022-11-15 20:08,1,11,20,4
43,2022-11-15 20:18,1,11,20,10
48,2022-11-15 20:28,1,11,20,19
45,2022-11-15 20:38,1,11,20,19
44,2022-11-15 20:48,1,11,20,2
35,2022-11-15 20:58,1,11,20,20
41,2022-11-15 21:08,1,11,21,20
31,2022-11-15 21:18,1,11,21,13
46,2022-11-15 21:28,1,11,21,20
36,2022-11-15 21:38,1,11,21,4
42,2022-11-15 21:48,1,11,21,6
39,2022-11-15 21:58,1,11,21,1
34,2022-11-15 22:08,1,11,22,17
35,2022-11-15 22:18,1,11,22,8
35,2022-11-15 22:28,1,11,22,9
30,2022-11-15 22:38,1,11,22,1
41,2022-11-15 22:48,1,11,22,3
44,2022-11-15 22:58,1,11,22,19
44,2022-11-15 23:00,1,11,23,9
34,2022-11-15 23:08,1,11,23,2
30,2022-11-15 23:18,1,11,23,9
38,2022-11-15 23:28,1,11,23,5
37,2022-11-15 23:38,1,11,23,11
38,2022-11-15 23:48,1,11,23,4
34,2022-11-15 23:59,1,11,23,9
22,2022-11-16 0:09,2,11,0,18
27,2022-11-16 0:19,2,11,0,17
28,2022-11-16 0:29,2,11,0,2
17,2022-11-16 0:39,2,11,0,7
17,2022-11-16 0:49,2,11,0,8
10,2022-11-16 0:59,2,11,0,15
7,2022-11-16 1:09,2,11,1,14
1,2022-11-16 1:19,2,11,1,16
0,2022-11-16 1:29,2,11,1,2
0,2022-11-16 1:39,2,11,1,15
0,2022-11-16 1:49,2,11,1,11
0,2022-11-16 1:59,2,11,1,13
0,2022-11-16 2:09,2,11,2,8
0,2022-11-16 2:19,2,11,2,7
0,2022-11-16 2:29,2,11,2,11
1,2022-11-16 2:39,2,11,2,4
0,2022-11-16 2:49,2,11,2,10
0,2022-11-16 2:59,2,11,2,6
1,2022-11-16 3:09,2,11,3,16
1,2022-11-16 3:19,2,11,3,3
1,2022-11-16 3:29,2,11,3,20
0,2022-11-16 3:39,2,11,3,12
0,2022-11-16 3:49,2,11,3,20
0,2022-11-16 3:59,2,11,3,9
0,2022-11-16 4:09,2,11,4,7
0,2022-11-16 4:19,2,11,4,20
0,2022-11-16 4:29,2,11,4,4
1,2022-11-16 4:39,2,11,4,12
2,2022-11-16 4:49,2,11,4,16
2,2022-11-16 4:59,2,11,4,12
2,2022-11-16 5:09,2,11,5,11
0,2022-11-16 5:19,2,11,5,7
1,2022-11-16 5:29,2,11,5,13
1,2022-11-16 5:39,2,11,5,1
3,2022-11-16 5:49,2,11,5,11
6,2022-11-16 5:59,2,11,5,3
12,2022-11-16 6:09,2,11,6,8
12,2022-11-16 6:19,2,11,6,6
9,2022-11-16 6:29,2,11,6,18
9,2022-11-16 6:39,2,11,6,13
14,2022-11-16 6:49,2,11,6,8
15,2022-11-16 6:59,2,11,6,15
14,2022-11-16 7:09,2,11,7,16
14,2022-11-16 7:19,2,11,7,6
20,2022-11-16 7:29,2,11,7,3
24,2022-11-16 7:39,2,11,7,13
22,2022-11-16 7:49,2,11,7,13
22,2022-11-16 8:00,2,11,8,11
30,2022-11-16 8:10,2,11,8,7
28,2022-11-16 8:20,2,11,8,12
18,2022-11-16 8:30,2,11,8,12
25,2022-11-16 8:40,2,11,8,14
27,2022-11-16 8:50,2,11,8,10
39,2022-11-16 9:00,2,11,9,16
36,2022-11-16 9:10,2,11,9,13
37,2022-11-16 9:20,2,11,9,14
29,2022-11-16 9:30,2,11,9,13
31,2022-11-16 9:40,2,11,9,11
34,2022-11-16 9:50,2,11,9,20
39,2022-11-16 10:00,2,11,10,9
29,2022-11-16 10:10,2,11,10,13
22,2022-11-16 10:20,2,11,10,9
28,2022-11-16 10:30,2,11,10,11
32,2022-11-16 10:40,2,11,10,13
36,2022-11-16 10:50,2,11,10,10
38,2022-11-16 11:00,2,11,11,8
30,2022-11-16 11:10,2,11,11,10
31,2022-11-16 11:20,2,11,11,1
21,2022-11-16 11:30,2,11,11,3
27,2022-11-16 11:40,2,11,11,15
24,2022-11-16 11:51,2,11,11,13
32,2022-11-16 12:01,2,11,12,1
28,2022-11-16 12:11,2,11,12,20
26,2022-11-16 12:21,2,11,12,2
23,2022-11-16 12:31,2,11,12,7
25,2022-11-16 12:41,2,11,12,9
28,2022-11-16 12:51,2,11,12,4
25,2022-11-16 13:01,2,11,13,12
28,2022-11-16 13:11,2,11,13,8
32,2022-11-16 13:21,2,11,13,10
36,2022-11-16 13:31,2,11,13,17
31,2022-11-16 13:41,2,11,13,6
33,2022-11-16 13:51,2,11,13,13
43,2022-11-16 14:01,2,11,14,20
36,2022-11-16 14:11,2,11,14,15
41,2022-11-16 14:21,2,11,14,14
28,2022-11-16 14:31,2,11,14,2
28,2022-11-16 14:41,2,11,14,2
31,2022-11-16 14:51,2,11,14,16
29,2022-11-16 15:01,2,11,15,19
35,2022-11-16 15:12,2,11,15,7
25,2022-11-16 15:22,2,11,15,19
26,2022-11-16 15:32,2,11,15,17
23,2022-11-16 15:42,2,11,15,20
22,2022-11-16 15:52,2,11,15,4
40,2022-11-16 16:14,2,11,16,2
43,2022-11-16 16:24,2,11,16,5
45,2022-11-16 16:34,2,11,16,7
36,2022-11-16 16:44,2,11,16,4
43,2022-11-16 16:54,2,11,16,16
45,2022-11-16 17:04,2,11,17,5
49,2022-11-16 17:14,2,11,17,2
46,2022-11-16 17:24,2,11,17,3
43,2022-11-16 17:34,2,11,17,16
47,2022-11-16 17:44,2,11,17,3
38,2022-11-16 17:54,2,11,17,4
40,2022-11-16 18:04,2,11,18,2
40,2022-11-16 18:15,2,11,18,19
43,2022-11-16 18:25,2,11,18,9
38,2022-11-16 18:35,2,11,18,20
45,2022-11-16 18:45,2,11,18,3
46,2022-11-16 18:55,2,11,18,20
33,2022-11-16 19:05,2,11,19,1
29,2022-11-16 19:15,2,11,19,9
35,2022-11-16 19:25,2,11,19,14
39,2022-11-16 19:35,2,11,19,18
42,2022-11-16 19:45,2,11,19,18
34,2022-11-16 19:55,2,11,19,19
31,2022-11-16 20:05,2,11,20,6
43,2022-11-16 20:15,2,11,20,17
29,2022-11-16 20:25,2,11,20,2
36,2022-11-16 20:35,2,11,20,1
37,2022-11-16 20:45,2,11,20,2
32,2022-11-16 20:55,2,11,20,20
39,2022-11-16 21:05,2,11,21,6
31,2022-11-16 21:15,2,11,21,11
39,2022-11-16 21:25,2,11,21,9
39,2022-11-16 21:35,2,11,21,11
41,2022-11-16 21:45,2,11,21,15
39,2022-11-16 21:55,2,11,21,7
33,2022-11-16 22:05,2,11,22,10
38,2022-11-16 22:15,2,11,22,14
41,2022-11-16 22:26,2,11,22,5
44,2022-11-16 22:36,2,11,22,3
36,2022-11-16 22:46,2,11,22,4
46,2022-11-16 22:56,2,11,22,20
46,2022-11-16 23:00,2,11,23,11
33,2022-11-16 23:06,2,11,23,19
35,2022-11-16 23:16,2,11,23,16
36,2022-11-16 23:26,2,11,23,18
39,2022-11-16 23:36,2,11,23,7
32,2022-11-16 23:46,2,11,23,8
29,2022-11-16 23:56,2,11,23,4
36,2022-11-17 0:06,3,11,0,17
26,2022-11-17 0:16,3,11,0,8
19,2022-11-17 0:26,3,11,0,9
14,2022-11-17 0:36,3,11,0,6
12,2022-11-17 0:46,3,11,0,16
10,2022-11-17 0:56,3,11,0,11
8,2022-11-17 1:06,3,11,1,3
1,2022-11-17 1:16,3,11,1,14
0,2022-11-17 1:26,3,11,1,9
0,2022-11-17 1:36,3,11,1,17
0,2022-11-17 1:46,3,11,1,18
1,2022-11-17 1:56,3,11,1,13
0,2022-11-17 2:06,3,11,2,12
0,2022-11-17 2:16,3,11,2,16
0,2022-11-17 2:26,3,11,2,14
0,2022-11-17 2:36,3,11,2,3
0,2022-11-17 2:46,3,11,2,9
1,2022-11-17 2:56,3,11,2,16
0,2022-11-17 3:06,3,11,3,20
0,2022-11-17 3:16,3,11,3,6
1,2022-11-17 3:26,3,11,3,11
1,2022-11-17 3:36,3,11,3,20
0,2022-11-17 3:46,3,11,3,9
0,2022-11-17 3:56,3,11,3,19
0,2022-11-17 4:06,3,11,4,10
0,2022-11-17 4:16,3,11,4,7
0,2022-11-17 4:26,3,11,4,12
0,2022-11-17 4:36,3,11,4,5
0,2022-11-17 4:46,3,11,4,19
1,2022-11-17 4:56,3,11,4,11
0,2022-11-17 5:07,3,11,5,16
1,2022-11-17 5:17,3,11,5,5
3,2022-11-17 5:27,3,11,5,14
2,2022-11-17 5:37,3,11,5,9
4,2022-11-17 5:47,3,11,5,16
5,2022-11-17 5:57,3,11,5,4
11,2022-11-17 6:07,3,11,6,16
11,2022-11-17 6:17,3,11,6,13
13,2022-11-17 6:27,3,11,6,4
17,2022-11-17 6:37,3,11,6,3
16,2022-11-17 6:47,3,11,6,19
24,2022-11-17 6:57,3,11,6,6
31,2022-11-17 7:07,3,11,7,20
20,2022-11-17 7:17,3,11,7,2
18,2022-11-17 7:27,3,11,7,4
19,2022-11-17 7:37,3,11,7,12
16,2022-11-17 7:47,3,11,7,12
20,2022-11-17 7:57,3,11,7,2
28,2022-11-17 8:07,3,11,8,5
21,2022-11-17 8:17,3,11,8,15
19,2022-11-17 8:27,3,11,8,12
37,2022-11-17 8:37,3,11,8,6
28,2022-11-17 8:47,3,11,8,2
20,2022-11-17 8:57,3,11,8,14
26,2022-11-17 9:07,3,11,9,3
27,2022-11-17 9:17,3,11,9,8
29,2022-11-17 9:27,3,11,9,14
25,2022-11-17 9:37,3,11,9,4
34,2022-11-17 9:47,3,11,9,1
37,2022-11-17 9:57,3,11,9,10
33,2022-11-17 10:07,3,11,10,7
19,2022-11-17 10:18,3,11,10,7
30,2022-11-17 10:28,3,11,10,9
32,2022-11-17 10:38,3,11,10,13
27,2022-11-17 10:48,3,11,10,12
16,2022-11-17 10:58,3,11,10,8
16,2022-11-17 11:08,3,11,11,14
28,2022-11-17 11:18,3,11,11,18
26,2022-11-17 11:28,3,11,11,12
23,2022-11-17 11:38,3,11,11,3
27,2022-11-17 11:48,3,11,11,20
29,2022-11-17 11:58,3,11,11,18
29,2022-11-17 12:08,3,11,12,13
34,2022-11-17 12:18,3,11,12,8
26,2022-11-17 12:28,3,11,12,16
30,2022-11-17 12:38,3,11,12,11
26,2022-11-17 12:48,3,11,12,5
35,2022-11-17 12:58,3,11,12,17
29,2022-11-17 13:08,3,11,13,1
32,2022-11-17 13:18,3,11,13,5
32,2022-11-17 13:28,3,11,13,7
33,2022-11-17 13:38,3,11,13,10
30,2022-11-17 13:48,3,11,13,6
37,2022-11-17 13:58,3,11,13,9
32,2022-11-17 14:08,3,11,14,11
31,2022-11-17 14:18,3,11,14,6
26,2022-11-17 14:28,3,11,14,7
20,2022-11-17 14:39,3,11,14,4
27,2022-11-17 14:49,3,11,14,9
36,2022-11-17 14:59,3,11,14,15
28,2022-11-17 15:09,3,11,15,5
41,2022-11-17 15:19,3,11,15,13
32,2022-11-17 15:29,3,11,15,11
37,2022-11-17 15:39,3,11,15,18
38,2022-11-17 15:49,3,11,15,8
33,2022-11-17 15:59,3,11,15,14
41,2022-11-17 16:09,3,11,16,16
37,2022-11-17 16:19,3,11,16,16
39,2022-11-17 16:29,3,11,16,17
32,2022-11-17 16:39,3,11,16,15
39,2022-11-17 16:49,3,11,16,3
41,2022-11-17 16:59,3,11,16,16
37,2022-11-17 17:09,3,11,17,11
47,2022-11-17 17:19,3,11,17,1
40,2022-11-17 17:29,3,11,17,17
40,2022-11-17 17:39,3,11,17,11
48,2022-11-17 17:49,3,11,17,19
42,2022-11-17 17:59,3,11,17,8
48,2022-11-17 18:09,3,11,18,9
52,2022-11-17 18:20,3,11,18,10
40,2022-11-17 18:30,3,11,18,19
44,2022-11-17 18:40,3,11,18,15
45,2022-11-17 18:50,3,11,18,6
41,2022-11-17 19:00,3,11,19,10
36,2022-11-17 19:27,3,11,19,4
42,2022-11-17 19:37,3,11,19,19
33,2022-11-17 19:47,3,11,19,9
32,2022-11-17 19:57,3,11,19,3
30,2022-11-17 20:07,3,11,20,16
26,2022-11-17 20:17,3,11,20,18
16,2022-11-17 20:27,3,11,20,20
30,2022-11-17 20:37,3,11,20,1
34,2022-11-17 20:47,3,11,20,18
33,2022-11-17 20:57,3,11,20,7
35,2022-11-17 21:07,3,11,21,9
24,2022-11-17 21:17,3,11,21,4
27,2022-11-17 21:27,3,11,21,12
27,2022-11-17 21:37,3,11,21,12
43,2022-11-17 22:00,3,11,22,5
45,2022-11-17 22:10,3,11,22,2
39,2022-11-17 22:20,3,11,22,9
40,2022-11-17 22:30,3,11,22,13
36,2022-11-17 22:40,3,11,22,11
34,2022-11-17 22:50,3,11,22,17
34,2022-11-17 23:00,3,11,23,1
36,2022-11-17 23:00,3,11,23,4
33,2022-11-17 23:10,3,11,23,17
39,2022-11-17 23:20,3,11,23,4
34,2022-11-17 23:30,3,11,23,10
33,2022-11-17 23:40,3,11,23,17
31,2022-11-17 23:50,3,11,23,4
28,2022-11-18 0:00,4,11,0,17
25,2022-11-18 0:10,4,11,0,11
20,2022-11-18 0:20,4,11,0,16
18,2022-11-18 0:30,4,11,0,14
19,2022-11-18 0:40,4,11,0,7
15,2022-11-18 0:51,4,11,0,11
8,2022-11-18 1:01,4,11,1,7
13,2022-11-18 1:11,4,11,1,15
2,2022-11-18 1:21,4,11,1,20
1,2022-11-18 1:31,4,11,1,14
1,2022-11-18 1:41,4,11,1,2
0,2022-11-18 1:51,4,11,1,13
0,2022-11-18 2:01,4,11,2,9
0,2022-11-18 2:11,4,11,2,2
1,2022-11-18 2:21,4,11,2,19
0,2022-11-18 2:31,4,11,2,9
1,2022-11-18 2:41,4,11,2,2
0,2022-11-18 2:51,4,11,2,5
0,2022-11-18 3:01,4,11,3,10
0,2022-11-18 3:11,4,11,3,1
0,2022-11-18 3:21,4,11,3,10
0,2022-11-18 3:31,4,11,3,12
0,2022-11-18 3:41,4,11,3,18
0,2022-11-18 3:51,4,11,3,4
0,2022-11-18 4:01,4,11,4,7
0,2022-11-18 4:11,4,11,4,18
0,2022-11-18 4:21,4,11,4,11
0,2022-11-18 4:31,4,11,4,17
0,2022-11-18 4:41,4,11,4,16
0,2022-11-18 4:51,4,11,4,18
0,2022-11-18 5:01,4,11,5,7
1,2022-11-18 5:11,4,11,5,12
1,2022-11-18 5:21,4,11,5,16
1,2022-11-18 5:31,4,11,5,17
1,2022-11-18 5:41,4,11,5,11
2,2022-11-18 5:51,4,11,5,10
5,2022-11-18 6:01,4,11,6,11
10,2022-11-18 6:11,4,11,6,6
10,2022-11-18 6:21,4,11,6,12
8,2022-11-18 6:31,4,11,6,10
11,2022-11-18 6:41,4,11,6,16
10,2022-11-18 6:51,4,11,6,20
14,2022-11-18 7:01,4,11,7,5
18,2022-11-18 7:11,4,11,7,17
13,2022-11-18 7:21,4,11,7,7
17,2022-11-18 7:31,4,11,7,14
20,2022-11-18 7:41,4,11,7,20
24,2022-11-18 7:51,4,11,7,16
16,2022-11-18 8:01,4,11,8,18
28,2022-11-18 8:11,4,11,8,17
16,2022-11-18 8:22,4,11,8,16
19,2022-11-18 8:32,4,11,8,13
26,2022-11-18 8:42,4,11,8,2
33,2022-11-18 8:52,4,11,8,20
35,2022-11-18 9:02,4,11,9,20
26,2022-11-18 9:12,4,11,9,19
29,2022-11-18 9:22,4,11,9,6
33,2022-11-18 9:32,4,11,9,17
25,2022-11-18 9:42,4,11,9,12
32,2022-11-18 9:52,4,11,9,14
38,2022-11-18 10:02,4,11,10,13
32,2022-11-18 10:12,4,11,10,2
34,2022-11-18 10:22,4,11,10,17
35,2022-11-18 10:32,4,11,10,17
39,2022-11-18 10:42,4,11,10,4
38,2022-11-18 10:52,4,11,10,18
46,2022-11-18 11:02,4,11,11,14
35,2022-11-18 11:12,4,11,11,18
35,2022-11-18 11:22,4,11,11,20
28,2022-11-18 11:32,4,11,11,12
28,2022-11-18 11:42,4,11,11,10
30,2022-11-18 11:52,4,11,11,11
40,2022-11-18 12:02,4,11,12,7
38,2022-11-18 12:12,4,11,12,14
40,2022-11-18 12:22,4,11,12,14
37,2022-11-18 12:32,4,11,12,1
31,2022-11-18 12:42,4,11,12,18
37,2022-11-18 12:52,4,11,12,3
36,2022-11-18 13:03,4,11,13,1
33,2022-11-18 13:13,4,11,13,8
38,2022-11-18 13:23,4,11,13,3
29,2022-11-18 13:33,4,11,13,13
36,2022-11-18 13:43,4,11,13,11
33,2022-11-18 13:53,4,11,13,5
29,2022-11-18 14:03,4,11,14,8
38,2022-11-18 14:13,4,11,14,20
18,2022-11-18 14:23,4,11,14,7
40,2022-11-18 14:33,4,11,14,10
36,2022-11-18 14:43,4,11,14,4
34,2022-11-18 14:53,4,11,14,18
49,2022-11-18 15:03,4,11,15,11
42,2022-11-18 15:13,4,11,15,6
41,2022-11-18 15:23,4,11,15,1
35,2022-11-18 15:33,4,11,15,15
41,2022-11-18 15:44,4,11,15,18
45,2022-11-18 15:54,4,11,15,6
32,2022-11-18 16:04,4,11,16,3
34,2022-11-18 16:14,4,11,16,14
40,2022-11-18 16:24,4,11,16,2
35,2022-11-18 16:34,4,11,16,3
62,2022-11-18 17:02,4,11,17,19
33,2022-11-18 17:12,4,11,17,4
28,2022-11-18 17:22,4,11,17,12
47,2022-11-18 17:32,4,11,17,16
39,2022-11-18 17:42,4,11,17,4
57,2022-11-18 17:52,4,11,17,8
47,2022-11-18 18:02,4,11,18,2
52,2022-11-18 18:12,4,11,18,15
53,2022-11-18 18:22,4,11,18,6
26,2022-11-18 18:32,4,11,18,12
50,2022-11-18 18:42,4,11,18,3
37,2022-11-18 18:52,4,11,18,15
40,2022-11-18 19:02,4,11,19,15
49,2022-11-18 19:12,4,11,19,11
49,2022-11-18 19:22,4,11,19,13
47,2022-11-18 19:32,4,11,19,18
43,2022-11-18 19:43,4,11,19,11
35,2022-11-18 19:53,4,11,19,16
27,2022-11-18 20:03,4,11,20,15
27,2022-11-18 20:13,4,11,20,7
28,2022-11-18 20:23,4,11,20,12
32,2022-11-18 20:33,4,11,20,9
22,2022-11-18 20:43,4,11,20,20
34,2022-11-18 20:53,4,11,20,8
29,2022-11-18 21:03,4,11,21,20
33,2022-11-18 21:13,4,11,21,17
22,2022-11-18 21:23,4,11,21,15
22,2022-11-18 21:33,4,11,21,15
34,2022-11-18 21:43,4,11,21,2
27,2022-11-18 21:53,4,11,21,5
34,2022-11-18 22:03,4,11,22,3
41,2022-11-18 22:13,4,11,22,19
35,2022-11-18 22:23,4,11,22,1
30,2022-11-18 22:33,4,11,22,1
24,2022-11-18 22:43,4,11,22,14
23,2022-11-18 22:53,4,11,22,14
23,2022-11-18 23:00,4,11,23,18
23,2022-11-18 23:03,4,11,23,11
4,2022-11-18 23:13,4,11,23,7
1,2022-11-18 23:23,4,11,23,6
2,2022-11-18 23:33,4,11,23,3
1,2022-11-18 23:43,4,11,23,12
1,2022-11-18 23:53,4,11,23,20
0,2022-11-19 0:03,5,11,0,2
1,2022-11-19 0:13,5,11,0,17
1,2022-11-19 0:24,5,11,0,11
2,2022-11-19 0:34,5,11,0,7
1,2022-11-19 0:44,5,11,0,13
1,2022-11-19 0:54,5,11,0,10
1,2022-11-19 1:04,5,11,1,8
1,2022-11-19 1:14,5,11,1,11
0,2022-11-19 1:24,5,11,1,10
1,2022-11-19 1:34,5,11,1,19
0,2022-11-19 1:44,5,11,1,13
1,2022-11-19 1:54,5,11,1,1
0,2022-11-19 2:04,5,11,2,5
1,2022-11-19 2:14,5,11,2,13
0,2022-11-19 2:24,5,11,2,19
0,2022-11-19 2:34,5,11,2,3
0,2022-11-19 2:44,5,11,2,18
0,2022-11-19 2:54,5,11,2,19
1,2022-11-19 3:04,5,11,3,13
0,2022-11-19 3:14,5,11,3,7
0,2022-11-19 3:24,5,11,3,18
0,2022-11-19 3:34,5,11,3,10
0,2022-11-19 3:44,5,11,3,13
0,2022-11-19 3:54,5,11,3,16
0,2022-11-19 4:04,5,11,4,10
0,2022-11-19 4:14,5,11,4,13
0,2022-11-19 4:24,5,11,4,19
0,2022-11-19 4:34,5,11,4,17
0,2022-11-19 4:44,5,11,4,1
0,2022-11-19 4:54,5,11,4,10
0,2022-11-19 5:04,5,11,5,2
0,2022-11-19 5:14,5,11,5,9
0,2022-11-19 5:24,5,11,5,16
0,2022-11-19 5:34,5,11,5,19
0,2022-11-19 5:44,5,11,5,6
0,2022-11-19 5:54,5,11,5,5
1,2022-11-19 6:04,5,11,6,15
1,2022-11-19 6:14,5,11,6,11
1,2022-11-19 6:24,5,11,6,19
1,2022-11-19 6:34,5,11,6,14
3,2022-11-19 6:44,5,11,6,15
1,2022-11-19 6:54,5,11,6,5
2,2022-11-19 7:05,5,11,7,16
3,2022-11-19 7:15,5,11,7,17
1,2022-11-19 7:25,5,11,7,4
0,2022-11-19 7:35,5,11,7,19
2,2022-11-19 7:45,5,11,7,9
0,2022-11-19 7:55,5,11,7,10
11,2022-11-19 8:05,5,11,8,3
13,2022-11-19 8:15,5,11,8,6
15,2022-11-19 8:25,5,11,8,19
16,2022-11-19 8:35,5,11,8,18
23,2022-11-19 8:45,5,11,8,10
20,2022-11-19 8:55,5,11,8,5
23,2022-11-19 9:05,5,11,9,2
22,2022-11-19 9:15,5,11,9,7
17,2022-11-19 9:25,5,11,9,2
20,2022-11-19 9:35,5,11,9,7
24,2022-11-19 9:45,5,11,9,9
24,2022-11-19 9:55,5,11,9,20
34,2022-11-19 10:05,5,11,10,7
26,2022-11-19 10:15,5,11,10,12
29,2022-11-19 10:25,5,11,10,18
33,2022-11-19 10:35,5,11,10,5
24,2022-11-19 10:45,5,11,10,7
23,2022-11-19 10:55,5,11,10,20
27,2022-11-19 11:05,5,11,11,12
33,2022-11-19 11:15,5,11,11,19
20,2022-11-19 11:26,5,11,11,16
19,2022-11-19 11:36,5,11,11,14
15,2022-11-19 11:46,5,11,11,3
17,2022-11-19 11:56,5,11,11,15
20,2022-11-19 12:06,5,11,12,16
21,2022-11-19 12:16,5,11,12,18
14,2022-11-19 12:26,5,11,12,13
17,2022-11-19 12:36,5,11,12,3
22,2022-11-19 12:46,5,11,12,5
19,2022-11-19 12:56,5,11,12,2
17,2022-11-19 13:06,5,11,13,7
20,2022-11-19 13:16,5,11,13,2
23,2022-11-19 13:26,5,11,13,8
19,2022-11-19 13:36,5,11,13,2
17,2022-11-19 13:46,5,11,13,13
18,2022-11-19 13:56,5,11,13,7
18,2022-11-19 14:06,5,11,14,20
23,2022-11-19 14:16,5,11,14,11
27,2022-11-19 14:26,5,11,14,20
27,2022-11-19 14:36,5,11,14,10
17,2022-11-19 14:46,5,11,14,14
19,2022-11-19 14:56,5,11,14,20
19,2022-11-19 15:06,5,11,15,12
27,2022-11-19 15:16,5,11,15,17
27,2022-11-19 15:26,5,11,15,6
26,2022-11-19 15:36,5,11,15,17
24,2022-11-19 15:47,5,11,15,15
24,2022-11-19 15:57,5,11,15,14
27,2022-11-19 16:07,5,11,16,16
21,2022-11-19 16:17,5,11,16,10
19,2022-11-19 16:27,5,11,16,1
19,2022-11-19 16:37,5,11,16,6
21,2022-11-19 16:47,5,11,16,4
20,2022-11-19 16:57,5,11,16,15
26,2022-11-19 17:07,5,11,17,10
29,2022-11-19 17:17,5,11,17,5
30,2022-11-19 17:27,5,11,17,15
25,2022-11-19 17:37,5,11,17,19
26,2022-11-19 17:47,5,11,17,17
20,2022-11-19 17:57,5,11,17,5
29,2022-11-19 18:07,5,11,18,16
33,2022-11-19 18:17,5,11,18,1
33,2022-11-19 18:27,5,11,18,10
30,2022-11-19 18:37,5,11,18,17
28,2022-11-19 18:47,5,11,18,9
26,2022-11-19 18:57,5,11,18,15
23,2022-11-19 19:07,5,11,19,20
23,2022-11-19 19:17,5,11,19,11
18,2022-11-19 19:27,5,11,19,20
24,2022-11-19 19:37,5,11,19,2
19,2022-11-19 19:47,5,11,19,6
17,2022-11-19 19:57,5,11,19,8
18,2022-11-19 20:07,5,11,20,4
30,2022-11-19 20:17,5,11,20,4
29,2022-11-19 20:27,5,11,20,6
32,2022-11-19 20:38,5,11,20,15
24,2022-11-19 20:48,5,11,20,8
33,2022-11-19 20:58,5,11,20,19
26,2022-11-19 21:08,5,11,21,8
26,2022-11-19 21:18,5,11,21,6
27,2022-11-19 21:28,5,11,21,11
32,2022-11-19 21:38,5,11,21,5
27,2022-11-19 21:48,5,11,21,19
33,2022-11-19 21:58,5,11,21,5
28,2022-11-19 22:08,5,11,22,3
24,2022-11-19 22:18,5,11,22,19
29,2022-11-19 22:28,5,11,22,7
27,2022-11-19 22:38,5,11,22,7
24,2022-11-19 22:48,5,11,22,4
20,2022-11-19 22:58,5,11,22,10
20,2022-11-19 23:00,5,11,23,1
14,2022-11-19 23:08,5,11,23,3
3,2022-11-19 23:18,5,11,23,4
2,2022-11-19 23:28,5,11,23,8
2,2022-11-19 23:38,5,11,23,5
1,2022-11-19 23:48,5,11,23,17
1,2022-11-19 23:58,5,11,23,10
1,2022-11-20 0:08,6,11,0,13
1,2022-11-20 0:18,6,11,0,12
0,2022-11-20 0:28,6,11,0,14
0,2022-11-20 0:38,6,11,0,4
0,2022-11-20 0:48,6,11,0,2
0,2022-11-20 0:58,6,11,0,11
0,2022-11-20 1:08,6,11,1,3
1,2022-11-20 1:18,6,11,1,1
0,2022-11-20 1:28,6,11,1,11
0,2022-11-20 1:38,6,11,1,8
0,2022-11-20 1:48,6,11,1,2
1,2022-11-20 1:58,6,11,1,14
0,2022-11-20 2:08,6,11,2,14
0,2022-11-20 2:18,6,11,2,16
0,2022-11-20 2:28,6,11,2,16
1,2022-11-20 2:38,6,11,2,4
0,2022-11-20 2:48,6,11,2,18
0,2022-11-20 2:58,6,11,2,19
0,2022-11-20 3:08,6,11,3,3
0,2022-11-20 3:18,6,11,3,17
0,2022-11-20 3:28,6,11,3,8
0,2022-11-20 3:38,6,11,3,12
